section,category,description,region,date,metric,value
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-21,ICU Hospital Beds Available,3
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-22,ICU Hospital Beds in Use,6
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-22,Percent of ICU Hospital Beds in Use,0.43
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-22,Total ICU Hospital Beds,14
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-22,Percent of Available ICU Hospital Beds,0.57
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-22,ICU Hospital Beds Available,8
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-23,ICU Hospital Beds in Use,7
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-23,Percent of ICU Hospital Beds in Use,0.5
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-23,Total ICU Hospital Beds,14
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-23,Percent of Available ICU Hospital Beds,0.5
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-23,ICU Hospital Beds Available,7
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-24,ICU Hospital Beds in Use,9
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-24,Percent of ICU Hospital Beds in Use,0.64
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-24,Total ICU Hospital Beds,14
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-24,Percent of Available ICU Hospital Beds,0.36
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-24,ICU Hospital Beds Available,5
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-25,ICU Hospital Beds in Use,9
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-25,Percent of ICU Hospital Beds in Use,0.64
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-25,Total ICU Hospital Beds,14
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-25,Percent of Available ICU Hospital Beds,0.36
Hospital Data,Regional Level ICU,Regional Map,West,2021-02-25,ICU Hospital Beds Available,5
Hospital Data,Regional Level ICU,Regional Map,Central Mountains,NA,30 Day Difference in ICU Beds in Use,-9
Hospital Data,Regional Level ICU,Regional Map,Central Mountains,NA,30 Day Difference in Percent of Available ICU Beds,0.27
Hospital Data,Regional Level ICU,Regional Map,Central Mountains,NA,30 Day Difference in Total ICU Beds,0
Hospital Data,Regional Level ICU,Regional Map,Colorado,NA,30 Day Difference in ICU Beds in Use,37
Hospital Data,Regional Level ICU,Regional Map,Colorado,NA,30 Day Difference in Percent of Available ICU Beds,-0.02
Hospital Data,Regional Level ICU,Regional Map,Colorado,NA,30 Day Difference in Total ICU Beds,6
Hospital Data,Regional Level ICU,Regional Map,Foothills,NA,30 Day Difference in ICU Beds in Use,9
Hospital Data,Regional Level ICU,Regional Map,Foothills,NA,30 Day Difference in Percent of Available ICU Beds,-0.03
Hospital Data,Regional Level ICU,Regional Map,Foothills,NA,30 Day Difference in Total ICU Beds,1
Hospital Data,Regional Level ICU,Regional Map,Mile-High,NA,30 Day Difference in ICU Beds in Use,51
Hospital Data,Regional Level ICU,Regional Map,Mile-High,NA,30 Day Difference in Percent of Available ICU Beds,-0.06
Hospital Data,Regional Level ICU,Regional Map,Mile-High,NA,30 Day Difference in Total ICU Beds,6
Hospital Data,Regional Level ICU,Regional Map,Northeast,NA,30 Day Difference in ICU Beds in Use,-13
Hospital Data,Regional Level ICU,Regional Map,Northeast,NA,30 Day Difference in Percent of Available ICU Beds,0.07
Hospital Data,Regional Level ICU,Regional Map,Northeast,NA,30 Day Difference in Total ICU Beds,0
Hospital Data,Regional Level ICU,Regional Map,Northwest,NA,30 Day Difference in ICU Beds in Use,0
Hospital Data,Regional Level ICU,Regional Map,Northwest,NA,30 Day Difference in Percent of Available ICU Beds,0.01
Hospital Data,Regional Level ICU,Regional Map,Northwest,NA,30 Day Difference in Total ICU Beds,1
Hospital Data,Regional Level ICU,Regional Map,Plains to Peak,NA,30 Day Difference in ICU Beds in Use,13
Hospital Data,Regional Level ICU,Regional Map,Plains to Peak,NA,30 Day Difference in Percent of Available ICU Beds,-0.07
Hospital Data,Regional Level ICU,Regional Map,Plains to Peak,NA,30 Day Difference in Total ICU Beds,0
Hospital Data,Regional Level ICU,Regional Map,San Luis Valley,NA,30 Day Difference in ICU Beds in Use,0
Hospital Data,Regional Level ICU,Regional Map,San Luis Valley,NA,30 Day Difference in Percent of Available ICU Beds,0
Hospital Data,Regional Level ICU,Regional Map,San Luis Valley,NA,30 Day Difference in Total ICU Beds,0
Hospital Data,Regional Level ICU,Regional Map,South,NA,30 Day Difference in ICU Beds in Use,-4
Hospital Data,Regional Level ICU,Regional Map,South,NA,30 Day Difference in Percent of Available ICU Beds,0.05
Hospital Data,Regional Level ICU,Regional Map,South,NA,30 Day Difference in Total ICU Beds,0
Hospital Data,Regional Level ICU,Regional Map,Southeast,NA,30 Day Difference in ICU Beds in Use,-2
Hospital Data,Regional Level ICU,Regional Map,Southeast,NA,30 Day Difference in Percent of Available ICU Beds,0.5
Hospital Data,Regional Level ICU,Regional Map,Southeast,NA,30 Day Difference in Total ICU Beds,0
Hospital Data,Regional Level ICU,Regional Map,Southwest,NA,30 Day Difference in ICU Beds in Use,-4
Hospital Data,Regional Level ICU,Regional Map,Southwest,NA,30 Day Difference in Percent of Available ICU Beds,0.19
Hospital Data,Regional Level ICU,Regional Map,Southwest,NA,30 Day Difference in Total ICU Beds,0
Hospital Data,Regional Level ICU,Regional Map,West,NA,30 Day Difference in ICU Beds in Use,-6
Hospital Data,Regional Level ICU,Regional Map,West,NA,30 Day Difference in Percent of Available ICU Beds,0.3
Hospital Data,Regional Level ICU,Regional Map,West,NA,30 Day Difference in Total ICU Beds,-2
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Central Mountains,NA,Eagle,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Central Mountains,NA,Summit,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Central Mountains,NA,Park,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Central Mountains,NA,Lake,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Central Mountains,NA,Chaffee,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Central Mountains,NA,Pitkin,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Foothills,NA,Grand,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Foothills,NA,Boulder,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Foothills,NA,Clear Creek,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Foothills,NA,Gilpin,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Foothills,NA,Jefferson,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Mile-High,NA,Broomfield,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Mile-High,NA,Adams,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Mile-High,NA,Denver,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Mile-High,NA,Arapahoe,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Mile-High,NA,Douglas,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Mile-High,NA,Elbert,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Jackson,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Larimer,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Weld,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Morgan,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Logan,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Sedgwick,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Phillips,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Washington,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northeast,NA,Yuma,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northwest,NA,Moffat,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northwest,NA,Routt,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northwest,NA,Rio Blanco,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northwest,NA,Garfield,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Northwest,NA,Mesa,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Plains to Peak,NA,Teller,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Plains to Peak,NA,El Paso,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Plains to Peak,NA,Lincoln,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Plains to Peak,NA,Kit Carson,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Plains to Peak,NA,Cheyenne,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,San Luis Valley,NA,Saguache,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,San Luis Valley,NA,Mineral,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,San Luis Valley,NA,Rio Grande,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,San Luis Valley,NA,Alamosa,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,San Luis Valley,NA,Costilla,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,San Luis Valley,NA,Conejos,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,South,NA,Fremont,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,South,NA,Pueblo,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,South,NA,Custer,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,South,NA,Huerfano,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,South,NA,Las Animas,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southeast,NA,Crowley,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southeast,NA,Kiowa,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southeast,NA,Otero,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southeast,NA,Bent,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southeast,NA,Prowers,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southeast,NA,Baca,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southwest,NA,Dolores,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southwest,NA,San Juan,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southwest,NA,Montezuma,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southwest,NA,La Plata,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,Southwest,NA,Archuleta,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,West,NA,Delta,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,West,NA,Gunnison,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,West,NA,Montrose,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,West,NA,Ouray,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,West,NA,Hinsdale,NA
Hospital Data,Regional Level ICU,Colorado RETACs and corresponding counties,West,NA,San Miguel,NA
Hospital Data,Regional Level Acute Care,Summary,Colorado,NA,Total Acute Care Beds,9289
Hospital Data,Regional Level Acute Care,Summary,Colorado,NA,30 Day Difference of Total Acute Care Beds,-99
Hospital Data,Regional Level Acute Care,Summary,Colorado,NA,Currently Available Acute Care Beds,2038
Hospital Data,Regional Level Acute Care,Summary,Colorado,NA,30 Day Difference of Available Acute Care Beds,146
Hospital Data,Regional Level Acute Care,Summary,Colorado,NA,Acute Care Beds Currently in Use,7251
Hospital Data,Regional Level Acute Care,Summary,Colorado,NA,30 Day Difference of Acute Care Beds in Use,-245
Hospital Data,Regional Level Acute Care,Summary,Colorado,NA,Percent of Acute Care Beds Currently in Use,0.78
Hospital Data,Regional Level Acute Care,Summary,Colorado,NA,30 Day Difference of Percent of Acute Care Beds in Use,-0.02
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-27,Acute Care Hospital Beds in Use,71
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-27,Percent of Acute Care Hospital Beds in Use,0.55
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-27,Total Acute Care Hospital Beds,128
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-27,Percent of Available Acute Care Hospital Beds,0.45
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-27,Acute Care Hospital Beds Available,57
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-28,Acute Care Hospital Beds in Use,76
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-28,Percent of Acute Care Hospital Beds in Use,0.59
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-28,Total Acute Care Hospital Beds,128
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-28,Percent of Available Acute Care Hospital Beds,0.41
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-28,Acute Care Hospital Beds Available,52
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-29,Acute Care Hospital Beds in Use,70
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-29,Percent of Acute Care Hospital Beds in Use,0.55
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-29,Total Acute Care Hospital Beds,128
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-29,Percent of Available Acute Care Hospital Beds,0.45
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-29,Acute Care Hospital Beds Available,58
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-30,Acute Care Hospital Beds in Use,72
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-30,Percent of Acute Care Hospital Beds in Use,0.55
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-30,Total Acute Care Hospital Beds,131
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-30,Percent of Available Acute Care Hospital Beds,0.45
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-30,Acute Care Hospital Beds Available,59
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-31,Acute Care Hospital Beds in Use,71
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-31,Percent of Acute Care Hospital Beds in Use,0.54
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-31,Total Acute Care Hospital Beds,131
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-31,Percent of Available Acute Care Hospital Beds,0.46
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-01-31,Acute Care Hospital Beds Available,60
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-01,Acute Care Hospital Beds in Use,60
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-01,Percent of Acute Care Hospital Beds in Use,0.46
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-01,Total Acute Care Hospital Beds,131
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-01,Percent of Available Acute Care Hospital Beds,0.54
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-01,Acute Care Hospital Beds Available,71
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-02,Acute Care Hospital Beds in Use,64
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-02,Percent of Acute Care Hospital Beds in Use,0.49
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-02,Total Acute Care Hospital Beds,131
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-02,Percent of Available Acute Care Hospital Beds,0.51
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-02,Acute Care Hospital Beds Available,67
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-03,Acute Care Hospital Beds in Use,66
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-03,Percent of Acute Care Hospital Beds in Use,0.5
Hospital Data,Regional Level Acute Care,Regional Map,Central Mountains,2021-02-03,Total Acute Care Hospital Beds,131
